Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Pascoe Vale,55 Alpine Gr,3,h,980000.0,S,Nelson,19/08/2017,8.5,3044.0,3.0,1.0,1.0,546.0,103.0,1950.0,,-37.72208,144.93714,Northern Metropolitan,7485.0
Pascoe Vale,3/136 Derby St,2,t,585500.0,S,Nelson,19/08/2017,8.5,3044.0,2.0,1.0,1.0,100.0,105.0,2012.0,,-37.7249,144.9474,Northern Metropolitan,7485.0
Port Melbourne,360 Howe Pde,3,h,1230000.0,S,RT,19/08/2017,3.5,3207.0,3.0,1.0,0.0,340.0,,,,-37.83674,144.9242,Southern Metropolitan,8648.0
Prahran,6 Aberdeen Rd,3,h,1390000.0,S,Marshall,19/08/2017,4.6,3181.0,3.0,2.0,1.0,125.0,0.0,2002.0,,-37.85257,145.00296,Southern Metropolitan,7717.0
Preston,15 Albert St,3,h,961000.0,S,Nelson,19/08/2017,8.4,3072.0,3.0,1.0,2.0,529.0,144.0,1970.0,,-37.75049,145.02098999999995,Northern Metropolitan,14577.0
Preston,11 Jackman St,3,h,1001000.0,S,Nelson,19/08/2017,8.4,3072.0,3.0,1.0,2.0,464.0,,,,-37.74503,145.01295,Northern Metropolitan,14577.0
Reservoir,20 Barton St,3,h,876000.0,S,Barry,19/08/2017,12.0,3073.0,3.0,1.0,2.0,653.0,120.0,1950.0,,-37.71142,145.00377,Northern Metropolitan,21650.0
Reservoir,49 Liston Av,4,h,866000.0,S,HAR,19/08/2017,12.0,3073.0,4.0,2.0,4.0,576.0,150.0,1940.0,,-37.69742,145.01604,Northern Metropolitan,21650.0
Reservoir,19 Lucille Av,3,h,775500.0,S,Ray,19/08/2017,12.0,3073.0,3.0,1.0,3.0,586.0,120.0,1960.0,,-37.69983,145.02202,Northern Metropolitan,21650.0
Reservoir,25 Ramleh Rd,4,h,920000.0,S,Ray,19/08/2017,12.0,3073.0,4.0,2.0,2.0,743.0,,,,-37.70848,145.03055,Northern Metropolitan,21650.0
Roxburgh Park,21 Rossiter Av,3,h,400000.0,S,Red,19/08/2017,20.6,3064.0,3.0,1.0,2.0,368.0,,,,-37.63693,144.92581,Northern Metropolitan,5833.0
South Melbourne,16 Mountain St,3,h,1412000.0,SP,Marshall,19/08/2017,1.9,3205.0,3.0,1.0,,128.0,130.0,1880.0,,-37.83731,144.95057,Southern Metropolitan,5943.0
South Morang,3 McArthurs Rd,5,h,597000.0,S,Ray,19/08/2017,20.5,3752.0,5.0,3.0,2.0,582.0,175.0,2000.0,,-37.62292,145.09507,Northern Metropolitan,7969.0
South Yarra,2A Albion St,3,h,1400000.0,S,hockingstuart,19/08/2017,2.7,3141.0,3.0,2.0,2.0,462.0,,,,-37.84315,144.98596,Southern Metropolitan,14887.0
Spotswood,22 Cullen St,2,h,782500.0,S,Barlow,19/08/2017,6.2,3015.0,2.0,1.0,1.0,243.0,,,,-37.82859000000001,144.87947,Western Metropolitan,1223.0
Springvale South,4 Lindy Ct,3,h,750000.0,VB,Boutique,19/08/2017,22.2,3172.0,3.0,1.0,3.0,775.0,,,,-37.9748,145.15213,South-Eastern Metropolitan,4054.0
St Albans,29 Gillespie Rd,3,h,626000.0,S,YPA,19/08/2017,14.0,3021.0,3.0,1.0,2.0,557.0,138.0,1985.0,,-37.73497,144.7864,Western Metropolitan,14042.0
Strathmore Heights,7 Caravelle Cr,3,h,1000000.0,S,Considine,19/08/2017,8.2,3041.0,3.0,1.0,2.0,534.0,149.0,1960.0,,-37.71106,144.89427,Western Metropolitan,389.0
Sunbury,17 Curtin Dr,3,h,480500.0,S,One,19/08/2017,31.7,3429.0,3.0,1.0,1.0,664.0,,,,-37.56279,144.7304,Western Metropolitan,14092.0
Sunbury,1 Plante Ct,3,h,431250.0,SP,L,19/08/2017,31.7,3429.0,3.0,2.0,2.0,650.0,,,,-37.58479000000001,144.71541000000005,Western Metropolitan,14092.0
Sunshine North,19A Park Dr,3,h,502500.0,S,Douglas,19/08/2017,10.5,3020.0,3.0,1.0,3.0,331.0,123.0,1995.0,,-37.75962,144.82596,Western Metropolitan,4217.0
Sunshine West,3 Arnold St,3,h,650000.0,S,Douglas,19/08/2017,10.5,3020.0,3.0,1.0,1.0,650.0,117.0,1965.0,,-37.78651,144.81357,Western Metropolitan,6763.0
Surrey Hills,1 Oak St,5,h,1825000.0,S,Fletchers,19/08/2017,10.2,3127.0,5.0,3.0,2.0,368.0,,,,-37.83587,145.10914,Southern Metropolitan,5457.0
Surrey Hills,53 Park Rd,3,h,2567500.0,S,Fletchers,19/08/2017,10.2,3127.0,3.0,2.0,2.0,1004.0,,,,-37.83603,145.10596,Southern Metropolitan,5457.0
Templestowe,45 Templemore Dr,4,h,1150000.0,PI,Barry,19/08/2017,15.5,3106.0,4.0,2.0,2.0,779.0,185.0,1980.0,,-37.75592,145.16605,Eastern Metropolitan,6202.0
Templestowe Lower,3 Artemis Ct,4,h,1280000.0,PI,Barry,19/08/2017,12.4,3107.0,4.0,2.0,2.0,887.0,195.0,1970.0,,-37.77493,145.12547,Eastern Metropolitan,5420.0
Thornbury,27 Gooch St,2,h,1200000.0,S,Nelson,19/08/2017,7.0,3071.0,2.0,1.0,1.0,277.0,,,,-37.75802,145.00264,Northern Metropolitan,8870.0
Truganina,7 Canary Cl,4,h,635000.0,S,TRUE,19/08/2017,18.4,3029.0,4.0,2.0,2.0,512.0,,,,-37.83824,144.72101999999995,Western Metropolitan,5811.0
Vermont,84 Centre Rd,5,h,1300000.0,S,Noel,19/08/2017,17.2,3133.0,5.0,2.0,2.0,891.0,177.0,1980.0,,-37.83691,145.21268999999995,Eastern Metropolitan,4181.0
Vermont South,48 Coonawarra Dr,4,h,1138000.0,S,M.J,19/08/2017,17.2,3133.0,4.0,2.0,2.0,784.0,,,,-37.85211,145.20174,Eastern Metropolitan,4280.0
Vermont South,10 Shearers Ct,5,h,1360000.0,S,Biggin,19/08/2017,17.2,3133.0,5.0,3.0,2.0,882.0,212.0,1970.0,,-37.85995,145.18579,Eastern Metropolitan,4280.0
Vermont South,104 Weeden Dr,5,h,1300000.0,S,Biggin,19/08/2017,17.2,3133.0,5.0,2.0,2.0,786.0,,,,-37.86072,145.18489,Eastern Metropolitan,4280.0
Viewbank,11 Jedem Cl,4,h,1612000.0,S,Miles,19/08/2017,8.9,3084.0,4.0,2.0,2.0,1113.0,,,,-37.73106,145.10237,Eastern Metropolitan,2698.0
Wantirna,6 Priscilla Ct,4,h,1150000.0,S,Harcourts,19/08/2017,14.7,3152.0,4.0,2.0,2.0,842.0,,,,-37.85733,145.22616000000005,Eastern Metropolitan,5424.0
Wantirna South,79 Somes St,5,h,1235000.0,S,Barry,19/08/2017,14.7,3152.0,5.0,3.0,2.0,634.0,294.0,2000.0,,-37.88634,145.21601,Eastern Metropolitan,7082.0
Warrandyte,3 Speers Ct,4,h,1600000.0,S,Barry,19/08/2017,21.1,3113.0,4.0,2.0,2.0,4168.0,,,,-37.74611,145.17835,Eastern Metropolitan,2003.0
Watsonia,3 Leafield St,4,h,900000.0,SP,Nelson,19/08/2017,14.5,3087.0,4.0,1.0,1.0,670.0,,1960.0,,-37.71209,145.0757,Northern Metropolitan,2329.0
Werribee,29 Briardale Dr,3,h,490000.0,S,hockingstuart,19/08/2017,14.7,3030.0,3.0,2.0,2.0,536.0,141.0,1990.0,,-37.90419,144.63761,Western Metropolitan,16166.0
Werribee,31 Hooker Rd,3,h,412700.0,S,hockingstuart,19/08/2017,14.7,3030.0,3.0,1.0,1.0,299.0,112.0,2005.0,,-37.89513,144.64056000000005,Western Metropolitan,16166.0
West Footscray,27 Busch St,4,h,990000.0,S,RW,19/08/2017,6.4,3012.0,4.0,2.0,2.0,501.0,129.0,1960.0,,-37.79591,144.87595,Western Metropolitan,5058.0
West Footscray,11 Church St,3,h,1100500.0,S,Jas,19/08/2017,6.4,3012.0,3.0,2.0,2.0,427.0,119.0,1936.0,,-37.79105,144.87913999999995,Western Metropolitan,5058.0
West Footscray,24 Oxford St,3,h,675000.0,VB,GL,19/08/2017,6.4,3012.0,3.0,1.0,1.0,160.0,,,,-37.79219000000001,144.87575,Western Metropolitan,5058.0
West Footscray,28 Tucker St,2,h,855000.0,S,Biggin,19/08/2017,6.4,3012.0,2.0,1.0,1.0,332.0,,,,-37.79136,144.87618999999995,Western Metropolitan,5058.0
Wheelers Hill,12 Erskine Cr,4,h,1200000.0,S,Ray,19/08/2017,16.7,3150.0,4.0,2.0,2.0,650.0,,,,-37.91026,145.19298,South-Eastern Metropolitan,7392.0
Wheelers Hill,99 Grandview Rd,4,h,1480000.0,S,Ray,19/08/2017,16.7,3150.0,4.0,3.0,2.0,649.0,,,,-37.9163,145.19612,South-Eastern Metropolitan,7392.0
Wheelers Hill,2 Rodney Cl,4,h,1500000.0,S,Ray,19/08/2017,16.7,3150.0,4.0,2.0,2.0,657.0,,,,-37.90466,145.19433999999995,South-Eastern Metropolitan,7392.0
Wheelers Hill,4 Tyrone Ct,4,h,1194700.0,SP,Fletchers,19/08/2017,16.7,3150.0,4.0,2.0,2.0,875.0,,,,-37.92048,145.18258,South-Eastern Metropolitan,7392.0
Williamstown,54 Victoria St,5,h,2550000.0,PI,Williams,19/08/2017,6.8,3016.0,5.0,2.0,2.0,840.0,244.0,1910.0,,-37.8633,144.88871,Western Metropolitan,6380.0
Wyndham Vale,11 Chisholm Pl,3,h,475000.0,S,hockingstuart,19/08/2017,27.2,3024.0,3.0,2.0,1.0,300.0,179.0,,,-37.88162,144.62082,Western Metropolitan,5262.0
Yallambie,39 Fahey Cr,4,h,1025000.0,S,Nelson,19/08/2017,12.7,3085.0,4.0,2.0,2.0,585.0,212.0,2014.0,,-37.73022,145.08361000000005,Northern Metropolitan,1369.0
Aberfeldie,10 Caroline St,5,h,1830000.0,S,Rendina,23/09/2017,7.5,3040.0,5.0,4.0,4.0,730.0,373.0,2014.0,,-37.7595,144.89427,Western Metropolitan,1543.0
Airport West,33 Bedford St,3,h,860000.0,S,Harcourts,23/09/2017,10.4,3042.0,3.0,2.0,2.0,593.0,,,,-37.72057,144.87558,Western Metropolitan,3464.0
Airport West,16 Highridge Cr,3,h,850000.0,S,Brad,23/09/2017,10.4,3042.0,3.0,1.0,2.0,551.0,96.0,1950.0,,-37.72739,144.88235,Western Metropolitan,3464.0
Albanvale,5 Hedgerow Ct,3,h,565000.0,S,Bells,23/09/2017,14.0,3021.0,3.0,1.0,2.0,619.0,,,,-37.74521,144.76863,Western Metropolitan,1899.0
Albert Park,59 Moubray St,3,h,2100000.0,VB,Cayzer,23/09/2017,3.0,3206.0,3.0,2.0,,137.0,125.0,1890.0,,-37.84388,144.95303,Southern Metropolitan,3280.0
Albion,41 Adelaide St,3,h,760000.0,S,Bells,23/09/2017,10.5,3020.0,3.0,1.0,1.0,697.0,121.0,1950.0,,-37.78036,144.8195,Western Metropolitan,2185.0
Altona Meadows,52 Spicer Bvd,4,h,750000.0,S,YPA,23/09/2017,15.5,3028.0,4.0,2.0,2.0,636.0,232.0,1996.0,,-37.87941,144.76935,Western Metropolitan,7630.0
Altona North,35 Mahon Av,3,h,980000.0,S,Barlow,23/09/2017,9.4,3025.0,3.0,1.0,2.0,667.0,,,,-37.82853,144.85091,Western Metropolitan,5132.0
Altona North,105 Third Av,4,h,970000.0,S,Sweeney,23/09/2017,9.4,3025.0,4.0,1.0,5.0,561.0,,,,-37.83224000000001,144.85299999999995,Western Metropolitan,5132.0
Armadale,9 Bailey Av,4,h,3000000.0,VB,Kay,23/09/2017,6.3,3143.0,4.0,3.0,2.0,474.0,180.0,1915.0,,-37.86345,145.02454,Southern Metropolitan,4836.0
Armadale,22 Gladstone Av,3,h,1500000.0,VB,hockingstuart,23/09/2017,6.3,3143.0,3.0,1.0,,230.0,115.0,1900.0,,-37.86275,145.02364,Southern Metropolitan,4836.0
Ascot Vale,13 Brisbane St,3,t,1130000.0,S,Nelson,23/09/2017,4.3,3032.0,3.0,2.0,1.0,231.0,,,,-37.77373,144.9311,Western Metropolitan,6567.0
Ashburton,3A Crete Av,3,h,1210000.0,S,Jellis,23/09/2017,10.2,3147.0,3.0,1.0,3.0,407.0,93.0,1955.0,,-37.8696,145.0866,Southern Metropolitan,3052.0
Ashburton,20 Eleanor St,3,h,1840000.0,SP,Buxton,23/09/2017,10.2,3147.0,3.0,1.0,2.0,648.0,,,,-37.8614,145.08436,Southern Metropolitan,3052.0
Balwyn,12 Belmore Rd,5,h,2580000.0,PI,Marshall,23/09/2017,7.9,3103.0,5.0,5.0,2.0,621.0,575.0,2009.0,,-37.80199,145.06486,Southern Metropolitan,5682.0
Balwyn North,85 Clifton St,4,h,1400000.0,VB,hockingstuart,23/09/2017,9.7,3104.0,4.0,2.0,1.0,629.0,,,,-37.79241,145.10445,Southern Metropolitan,7809.0
Bayswater,85 Begonia Av,3,h,755000.0,S,iTRAK,23/09/2017,23.2,3153.0,3.0,2.0,4.0,782.0,,,,-37.85002,145.25964,Eastern Metropolitan,5030.0
Bayswater North,4 David Cl,3,h,800000.0,S,McGrath,23/09/2017,23.2,3153.0,3.0,2.0,5.0,931.0,,,,-37.82534,145.29921000000004,Eastern Metropolitan,3598.0
Bayswater North,8 Skye Ct,3,h,724000.0,S,iTRAK,23/09/2017,23.2,3153.0,3.0,2.0,2.0,482.0,147.0,1990.0,,-37.82391,145.30266,Eastern Metropolitan,3598.0
Beaumaris,9A Comas Rd,3,h,1150000.0,VB,Marshall,23/09/2017,17.3,3193.0,3.0,2.0,2.0,335.0,,1996.0,,-37.97316,145.04041999999995,Southern Metropolitan,5366.0
Bentleigh,3 Bendigo Av,5,h,1915000.0,PI,Obrien,23/09/2017,11.4,3204.0,5.0,2.0,2.0,590.0,,,,-37.92508,145.03606000000005,Southern Metropolitan,6795.0
Bentleigh,14 Delhi St,4,h,1410000.0,PI,Woodards,23/09/2017,11.4,3204.0,4.0,3.0,4.0,623.0,214.0,1950.0,,-37.92588,145.04808,Southern Metropolitan,6795.0
Bentleigh East,316 Chesterville Rd,2,h,1020000.0,VB,Buxton,23/09/2017,13.8,3165.0,2.0,1.0,2.0,597.0,115.0,1959.0,,-37.93574,145.06169,Southern Metropolitan,10969.0
Bentleigh East,9 Vine Ct,4,h,1675000.0,S,Jellis,23/09/2017,13.8,3165.0,4.0,2.0,2.0,400.0,294.0,,,-37.91608,145.05715,Southern Metropolitan,10969.0
Berwick,13 Ridge Rd,3,h,835000.0,SP,Barry,23/09/2017,35.2,3806.0,3.0,2.0,2.0,957.0,,,,-38.03383,145.36314,Eastern Victoria,17093.0
Black Rock,3/3 First St,3,u,945000.0,S,Ray,23/09/2017,17.3,3193.0,3.0,2.0,2.0,749.0,,1980.0,,-37.97676,145.01851000000005,Southern Metropolitan,2866.0
Blackburn,3/33 Glen Ebor Av,3,h,786000.0,S,Ray,23/09/2017,13.4,3130.0,3.0,1.0,2.0,1271.0,,,,-37.82151,145.16138999999995,Eastern Metropolitan,5713.0
Blackburn North,31 Primula St,5,h,1555000.0,S,Buxton,23/09/2017,13.4,3130.0,5.0,2.0,2.0,602.0,,,,-37.80425,145.14477,Eastern Metropolitan,2867.0
Blackburn North,101 Shafer Rd,4,h,1475000.0,PI,Fletchers,23/09/2017,13.4,3130.0,4.0,2.0,2.0,582.0,240.0,2011.0,,-37.80505,145.14919,Eastern Metropolitan,2867.0
Blackburn South,144 Middleborough Rd,4,h,1229000.0,S,McGrath,23/09/2017,13.4,3130.0,4.0,2.0,2.0,727.0,115.0,1960.0,,-37.84378,145.13407,Eastern Metropolitan,4387.0
Bonbeach,37 Mernda Av,3,h,965000.0,SP,hockingstuart,23/09/2017,27.0,3196.0,3.0,2.0,2.0,572.0,127.0,1950.0,,-38.06866,145.12677,South-Eastern Metropolitan,2887.0
Box Hill,2/8 Simpsons Rd,2,u,653000.0,S,Philip,23/09/2017,10.9,3128.0,2.0,1.0,1.0,84.0,77.0,1970.0,,-37.8179,145.1341,Eastern Metropolitan,4605.0
Brighton East,86 Glencairn Av,5,h,2750000.0,S,Buxton,23/09/2017,10.3,3187.0,5.0,3.0,3.0,626.0,,,,-37.92427,145.02003,Southern Metropolitan,6938.0
Broadmeadows,12 Merricks St,3,h,575500.0,S,Barry,23/09/2017,14.0,3047.0,3.0,1.0,3.0,580.0,,,,-37.6798,144.90936000000005,Northern Metropolitan,4294.0
Brooklyn,1 Brack Av,3,h,901000.0,SP,hockingstuart,23/09/2017,6.4,3012.0,3.0,2.0,3.0,738.0,,,,-37.8227,144.84094,Western Metropolitan,962.0
Brunswick,281 Albion St,3,h,1150000.0,S,hockingstuart,23/09/2017,5.2,3056.0,3.0,1.0,1.0,360.0,,1900.0,,-37.75992,144.95664,Northern Metropolitan,11918.0
Brunswick,232 Brunswick Rd,3,h,1280000.0,SP,Chambers,23/09/2017,5.2,3056.0,3.0,1.0,2.0,212.0,,,,-37.77695,144.95785,Northern Metropolitan,11918.0
Brunswick,146 Donald St,3,h,1325000.0,S,Jellis,23/09/2017,5.2,3056.0,3.0,1.0,1.0,331.0,120.0,1920.0,,-37.75877,144.97316,Northern Metropolitan,11918.0
Brunswick,15 Eveline St,4,h,1630000.0,VB,Nelson,23/09/2017,5.2,3056.0,4.0,2.0,1.0,278.0,174.0,1880.0,,-37.77081,144.96318,Northern Metropolitan,11918.0
Brunswick,43 Mitchell St,4,h,1275000.0,PI,Jellis,23/09/2017,5.2,3056.0,4.0,1.0,2.0,518.0,,,,-37.75883,144.96749,Northern Metropolitan,11918.0
Brunswick,22 Stanley St,4,h,1770000.0,S,Nelson,23/09/2017,5.2,3056.0,4.0,2.0,3.0,461.0,187.0,1930.0,,-37.76296,144.97239,Northern Metropolitan,11918.0
Brunswick East,20 Glenmorgan St,2,h,1065000.0,S,Nelson,23/09/2017,4.0,3057.0,2.0,1.0,1.0,186.0,,,,-37.76321,144.97836999999996,Northern Metropolitan,5533.0
Brunswick East,2/162 Lygon St,2,u,522000.0,SP,Jellis,23/09/2017,4.0,3057.0,2.0,1.0,1.0,186.0,,,,-37.77315,144.97161,Northern Metropolitan,5533.0
Brunswick West,30 Cornwall St,3,h,1000000.0,SP,Woodards,23/09/2017,5.2,3055.0,3.0,1.0,2.0,399.0,105.0,1950.0,,-37.75744,144.94945,Northern Metropolitan,7082.0
Brunswick West,3 Temple St,3,h,1080000.0,SP,Nelson,23/09/2017,5.2,3055.0,3.0,1.0,2.0,218.0,,,,-37.76563,144.94111,Northern Metropolitan,7082.0
Bulleen,12 Ralph St,4,h,1300000.0,PI,Luxton,23/09/2017,10.8,3105.0,4.0,2.0,3.0,650.0,120.0,1960.0,,-37.77352,145.09843999999995,Eastern Metropolitan,4480.0
Bulleen,12 Rocklea Rd,3,h,1331000.0,S,Barry,23/09/2017,10.8,3105.0,3.0,2.0,2.0,697.0,158.0,1970.0,,-37.76823,145.08103,Eastern Metropolitan,4480.0
Bundoora,219 Greenwood Dr,3,h,745000.0,S,Ray,23/09/2017,12.1,3083.0,3.0,1.0,2.0,586.0,,1970.0,,-37.70762,145.07179,Northern Metropolitan,10175.0
Burnside Heights,16 Stanthorp St,3,h,655000.0,S,YPA,23/09/2017,14.8,3023.0,3.0,2.0,2.0,419.0,,2007.0,,-37.73244,144.75669,Western Metropolitan,1686.0
Burwood East,3 Sugarloaf Cl,3,h,680000.0,VB,Noel,23/09/2017,14.7,3151.0,3.0,1.0,1.0,189.0,,,,-37.85777,145.14009,Eastern Metropolitan,4048.0
Camberwell,15 Tyne St,4,h,2850000.0,S,Jellis,23/09/2017,7.7,3124.0,4.0,2.0,8.0,905.0,,,,-37.84578,145.08436,Southern Metropolitan,8920.0
Camberwell,3 Wiringa Av,5,h,2800000.0,VB,Marshall,23/09/2017,7.7,3124.0,5.0,2.0,2.0,768.0,254.0,1990.0,,-37.83825,145.08163000000005,Southern Metropolitan,8920.0
Carnegie,52 Tranmere Av,4,h,1966000.0,VB,Ray,23/09/2017,10.1,3163.0,4.0,2.0,2.0,627.0,181.0,1905.0,,-37.89184,145.06056,Southern Metropolitan,7822.0
Carnegie,12/40 Woorayl St,1,u,381000.0,S,Ray,23/09/2017,10.1,3163.0,1.0,1.0,1.0,2048.0,55.0,1970.0,,-37.88642,145.05979,Southern Metropolitan,7822.0
Caroline Springs,3 Salford La,3,h,646000.0,S,HAR,23/09/2017,14.8,3023.0,3.0,1.0,2.0,238.0,171.0,2004.0,,-37.73917,144.72874,Western Metropolitan,7719.0
Cheltenham,5 Alice St,3,h,1100000.0,PI,O'Brien,23/09/2017,17.9,3192.0,3.0,2.0,2.0,603.0,,,,-37.97462,145.07906,Southern Metropolitan,9758.0
Cheltenham,139 Park Rd,3,h,1015000.0,S,Buxton,23/09/2017,17.9,3192.0,3.0,1.0,2.0,566.0,,,,-37.96488,145.05276,Southern Metropolitan,9758.0
Cheltenham,53 Primrose Av,3,t,795000.0,S,Buxton,23/09/2017,17.9,3192.0,3.0,2.0,2.0,138.0,137.0,2013.0,,-37.95656,145.06926,Southern Metropolitan,9758.0
Cheltenham,72 Wilson St,3,h,1160000.0,S,O'Brien,23/09/2017,17.9,3192.0,3.0,2.0,2.0,534.0,134.0,1980.0,,-37.9583,145.06041000000005,Southern Metropolitan,9758.0
Cheltenham,53 Wingrove St,4,h,1160000.0,S,O'Brien,23/09/2017,17.9,3192.0,4.0,2.0,2.0,585.0,,,,-37.95272,145.06573,Southern Metropolitan,9758.0
Clayton South,4 Wannan Ct,3,h,800000.0,S,C21,23/09/2017,17.5,3169.0,3.0,1.0,2.0,602.0,,,,-37.94146,145.11121,South-Eastern Metropolitan,4734.0
Coburg,13 Shackell St,4,h,1000000.0,S,Brad,23/09/2017,6.7,3058.0,4.0,2.0,1.0,343.0,,,,-37.74234000000001,144.95169,Northern Metropolitan,11204.0
Coburg,17 Sutherland St,3,h,960000.0,S,Nelson,23/09/2017,6.7,3058.0,3.0,1.0,3.0,491.0,,,,-37.73913,144.96086,Northern Metropolitan,11204.0
Craigieburn,5 Blackbird Tce,4,h,735000.0,S,Ray,23/09/2017,20.6,3064.0,4.0,2.0,2.0,771.0,255.0,2006.0,,-37.57383,144.92424,Northern Metropolitan,15510.0
Craigieburn,111 Hanson Rd,4,h,600000.0,S,Ray,23/09/2017,20.6,3064.0,4.0,2.0,2.0,630.0,177.0,2003.0,,-37.58905,144.93658,Northern Metropolitan,15510.0
Craigieburn,9 Huntingfield St,4,h,475000.0,SP,YPA,23/09/2017,20.6,3064.0,4.0,2.0,1.0,294.0,146.0,2011.0,,-37.58364,144.90804,Northern Metropolitan,15510.0
Craigieburn,328 Waterview Bvd,3,h,552000.0,S,Barry,23/09/2017,20.6,3064.0,3.0,2.0,2.0,448.0,143.0,2010.0,,-37.57869,144.91069,Northern Metropolitan,15510.0
Croydon,11 Aminga Ct,3,h,840500.0,S,Barry,23/09/2017,23.0,3136.0,3.0,1.0,2.0,850.0,,,,-37.78297,145.28774,Eastern Metropolitan,11925.0
Croydon,6 Webster Av,5,h,1180000.0,S,Barry,23/09/2017,23.0,3136.0,5.0,3.0,3.0,857.0,285.0,2012.0,,-37.79773,145.26956,Eastern Metropolitan,11925.0
Deer Park,1 Christie St,3,h,632000.0,S,HAR,23/09/2017,14.8,3023.0,3.0,1.0,1.0,562.0,118.0,1960.0,,-37.77224,144.77381,Western Metropolitan,6388.0
Delahey,4 Adina Pl,3,h,607500.0,S,One,23/09/2017,18.0,3037.0,3.0,2.0,2.0,528.0,142.0,2000.0,,-37.71046,144.77043,Western Metropolitan,2898.0
Delahey,7 Shale Ct,3,h,563000.0,S,Purplebricks,23/09/2017,18.0,3037.0,3.0,2.0,2.0,469.0,,,,-37.72438,144.7655,Western Metropolitan,2898.0
Derrimut,1 Sinclair Grn,4,h,695000.0,S,Stockdale,23/09/2017,14.7,3030.0,4.0,2.0,2.0,516.0,,,,-37.78763,144.75963000000004,Western Metropolitan,2276.0
Diamond Creek,37 Brownlow Dr,4,h,990000.0,S,Morrison,23/09/2017,21.8,3089.0,4.0,3.0,2.0,1001.0,315.0,2012.0,,-37.65972,145.159,Northern Victoria,4258.0
Doncaster,104 Ayr St,4,h,1260000.0,PI,Barry,23/09/2017,12.4,3108.0,4.0,3.0,3.0,730.0,,,,-37.77871,145.10356000000004,Eastern Metropolitan,9028.0
Doncaster East,21 Gaudion Rd,4,h,1310000.0,S,Barry,23/09/2017,14.3,3109.0,4.0,2.0,2.0,664.0,,,,-37.77472,145.15197,Eastern Metropolitan,10999.0
Doncaster East,8 Rowallan Ct,5,h,1890000.0,S,ASL,23/09/2017,14.3,3109.0,5.0,2.0,2.0,659.0,,1975.0,,-37.78628,145.1667,Eastern Metropolitan,10999.0
Donvale,128 Mitcham Rd,3,u,775000.0,S,Noel,23/09/2017,16.1,3111.0,3.0,2.0,1.0,294.0,107.0,1970.0,,-37.79937,145.18164,Eastern Metropolitan,4790.0
Doreen,11 Rove La,2,h,365500.0,SP,The,23/09/2017,25.9,3754.0,2.0,1.0,2.0,184.0,,,,-37.60835,145.12073,Northern Victoria,7254.0
Edithvale,77 Fraser Av,3,h,837000.0,S,hockingstuart,23/09/2017,27.0,3196.0,3.0,1.0,1.0,441.0,,,,-38.03804,145.11728,South-Eastern Metropolitan,2546.0
Edithvale,107 Kinross Av,3,h,950000.0,S,Hodges,23/09/2017,27.0,3196.0,3.0,1.0,2.0,560.0,146.0,1980.0,,-38.03288,145.11678,South-Eastern Metropolitan,2546.0
Epping,7 Centurion Ct,3,h,646000.0,S,Love,23/09/2017,19.6,3076.0,3.0,2.0,2.0,716.0,114.0,1979.0,,-37.64206,145.03703000000004,Northern Metropolitan,10926.0
Epping,376 Dalton Rd,3,h,625000.0,S,Barry,23/09/2017,19.6,3076.0,3.0,1.0,2.0,534.0,113.0,1990.0,,-37.65843,145.03091,Northern Metropolitan,10926.0
Epping,2 Dransfield Wy,3,h,552500.0,S,hockingstuart,23/09/2017,19.6,3076.0,3.0,1.0,1.0,521.0,,,,-37.63854,145.05178999999995,Northern Metropolitan,10926.0
Essendon,66 Roberts St,3,h,1710000.0,S,Nelson,23/09/2017,7.5,3040.0,3.0,1.0,2.0,795.0,,,,-37.74903,144.89924,Western Metropolitan,9264.0
Fawkner,13 Lorne St,4,h,800000.0,S,Eview,23/09/2017,13.1,3060.0,4.0,3.0,2.0,308.0,203.0,2015.0,,-37.7166,144.97665,Northern Metropolitan,5070.0
Ferntree Gully,14 Hancock Dr,3,h,791100.0,S,Ray,23/09/2017,24.8,3156.0,3.0,2.0,2.0,640.0,,1980.0,,-37.89335,145.27924,Eastern Metropolitan,10788.0
Ferntree Gully,27 Malua Rd,2,h,775000.0,S,Noel,23/09/2017,24.8,3156.0,2.0,1.0,1.0,733.0,110.0,1950.0,,-37.87101,145.26641999999995,Eastern Metropolitan,10788.0
Fitzroy,138 Cecil St,3,h,1210000.0,PI,Nelson,23/09/2017,2.1,3065.0,3.0,1.0,,155.0,,,,-37.79451,144.98208,Northern Metropolitan,5825.0
Fitzroy,32 Cecil St,2,h,1300000.0,S,Woodards,23/09/2017,2.1,3065.0,2.0,1.0,1.0,125.0,124.0,2000.0,,-37.79395,144.97698,Northern Metropolitan,5825.0
Fitzroy North,397 Rae St,3,h,1730000.0,S,Nelson,23/09/2017,3.6,3068.0,3.0,2.0,,175.0,,,,-37.78305,144.97997,Northern Metropolitan,6244.0
Flemington,18 Shields St,2,h,1100000.0,S,Nelson,23/09/2017,3.4,3031.0,2.0,1.0,1.0,193.0,,,,-37.78749000000001,144.93203,Northern Metropolitan,3593.0
